id,title,author,published_utc,article_url,tickers,amp_url,image_url,description,title_FinBERT,description_FinBERT,title_FinancialBERT,description_FinancialBERT
9R5M6r4r90G-hMckKWxupUJiGDiByLKEeGmSvPUqLxo,EssilorLuxottica: Déclaration de transactions sur actions propres,EssilorLuxottica,2022-07-04T16:00:00Z,https://www.globenewswire.com/news-release/2022/07/04/2473578/0/fr/EssilorLuxottica-D%C3%A9claration-de-transactions-sur-actions-propres.html,EL,https://www.globenewswire.com/news-release/2022/07/04/2473578/0/fr/EssilorLuxottica-D%C3%A9claration-de-transactions-sur-actions-propres.html,https://ml-eu.globenewswire.com/Resource/Download/771f5904-cbd2-4904-bcea-57d1571cff80?size=1,Déclaration de transactions sur actions propres,neutral,neutral,neutral,neutral
c1mdpLiZWQUWv7XXp2bkQAldvMXcIzVWnvtCwj_lz2I,Why Bitcoin Stocks Crashed (Again) Last Month,newsfeedback@fool.com (Anders Bylund),2022-07-04T15:55:25Z,https://www.fool.com/investing/2022/07/04/why-bitcoin-stocks-crashed-again-last-month/,MSTR RIOT,,https://g.foolcdn.com/editorial/images/688296/cryptocurrency-coins-bitcoin-ethereum-ripple-litecoin.jpg,"The original cryptocurrency is still suffering under economic pressure, dragging several crypto-oriented stocks along with it.",negative,negative,neutral,negative
bb9tjy20GnlXZfQe2z5EEsQOd_JjNnACra-KYfizXCg,Etsy Stock Is Struggling: Is It a Buy?,newsfeedback@fool.com (Prosper Junior Bakiny),2022-07-04T15:51:46Z,https://www.fool.com/investing/2022/07/04/etsy-stock-is-struggling-is-it-a-buy/,ETSY,,https://g.foolcdn.com/editorial/images/688061/gettyimages-1303466068.jpg,It may be too early to give up on this tech stock.,negative,neutral,neutral,neutral
l7FN0DpREXboDnivnQ52qTzkrnbjr3dSQnjh6Oh64uA,Accenture (ACN) Acquires Capabilities From Japan's Trancom ITS,Zacks Equity Research,2022-07-04T15:51:00Z,https://www.zacks.com/stock/news/1947654/accenture-acn-acquires-capabilities-from-japans-trancom-its,ACN CRAI CAR CCRN,https://www.zacks.com/amp/stock/news/1947654/accenture-acn-acquires-capabilities-from-japans-trancom-its,https://staticx-tuner.zacks.com/images/articles/main/86/1911.jpg,"The acquisition is expected to strengthen Accenture's (ACN) digital engineering, manufacturing and logistics capabilities.",positive,positive,neutral,positive
bEjl7Us-IA_L42z3IAeR4O8ZkEnQYHdlMvnxZis1iKE,Celldex (CLDX) Down on Interim Data From Phase Ib Study in CSU,Zacks Equity Research,2022-07-04T15:49:00Z,https://www.zacks.com/stock/news/1947651/celldex-cldx-down-on-interim-data-from-phase-ib-study-in-csu,CLDX AGLE LPTX DTIL,https://www.zacks.com/amp/stock/news/1947651/celldex-cldx-down-on-interim-data-from-phase-ib-study-in-csu,https://staticx-tuner.zacks.com/images/articles/main/62/5473.jpg,Celldex (CLDX) posts interim data from the phase Ib study evaluating barzolvolimab in patients with moderate to severe chronic spontaneous urticaria. Shares down.,negative,neutral,neutral,neutral
MSyotlB2rCPu_ghrpevLZsp5pX194Y5LJwYJvqC0A50,McGrath (MGRC) Could Be a Great Choice,Zacks Equity Research,2022-07-04T15:45:11Z,https://www.zacks.com/stock/news/1947571/mcgrath-mgrc-could-be-a-great-choice,MGRC,https://www.zacks.com/amp/stock/news/1947571/mcgrath-mgrc-could-be-a-great-choice,https://staticx-tuner.zacks.com/images/default_article_images/default23.jpg,"Dividends are one of the best benefits to being a shareholder, but finding a great dividend stock is no easy task. Does McGrath (MGRC) have what it takes? Let's find out.",positive,neutral,neutral,positive
8uklPSMS6IvvXkfdkz7Oj8Ip2enx5tM9KcNzrsw16os,This is Why  Carter's (CRI) is a Great Dividend Stock,Zacks Equity Research,2022-07-04T15:45:11Z,https://www.zacks.com/stock/news/1947572/this-is-why-carters-cri-is-a-great-dividend-stock,CRI,https://www.zacks.com/amp/stock/news/1947572/this-is-why-carters-cri-is-a-great-dividend-stock,https://staticx-tuner.zacks.com/images/default_article_images/default24.jpg,"Dividends are one of the best benefits to being a shareholder, but finding a great dividend stock is no easy task. Does Carter's (CRI) have what it takes? Let's find out.",neutral,neutral,neutral,positive
xPZIWkwR91QpXw0x93Fzke9DO7g8P1pOYkWtN1svcxA,"Why The PNC Financial Services Group, Inc (PNC) is a Top Dividend Stock for Your Portfolio",Zacks Equity Research,2022-07-04T15:45:10Z,https://www.zacks.com/stock/news/1947573/why-the-pnc-financial-services-group-inc-pnc-is-a-top-dividend-stock-for-your-portfolio,PNC,https://www.zacks.com/amp/stock/news/1947573/why-the-pnc-financial-services-group-inc-pnc-is-a-top-dividend-stock-for-your-portfolio,https://staticx-tuner.zacks.com/images/default_article_images/default25.jpg,"Dividends are one of the best benefits to being a shareholder, but finding a great dividend stock is no easy task. Does The PNC Financial Services Group, Inc (PNC) have what it takes? Let's find out.",neutral,neutral,neutral,positive
gohJVrCw4pK1u6N2030IRy-L8_1u-uuA_NsNPHkGbcA,Hanover Insurance Group (THG) Could Be a Great Choice,Zacks Equity Research,2022-07-04T15:45:10Z,https://www.zacks.com/stock/news/1947575/hanover-insurance-group-thg-could-be-a-great-choice,THG,https://www.zacks.com/amp/stock/news/1947575/hanover-insurance-group-thg-could-be-a-great-choice,https://staticx-tuner.zacks.com/images/default_article_images/default27.jpg,"Dividends are one of the best benefits to being a shareholder, but finding a great dividend stock is no easy task. Does Hanover Insurance Group (THG) have what it takes? Let's find out.",neutral,neutral,neutral,positive
blaG_CVNOfPE2VlqGJ3e3PjC_nAiSVWPVmTVx15mKwg,This is Why  Huntsman (HUN) is a Great Dividend Stock,Zacks Equity Research,2022-07-04T15:45:10Z,https://www.zacks.com/stock/news/1947574/this-is-why-huntsman-hun-is-a-great-dividend-stock,HUN,https://www.zacks.com/amp/stock/news/1947574/this-is-why-huntsman-hun-is-a-great-dividend-stock,https://staticx-tuner.zacks.com/images/default_article_images/default26.jpg,"Dividends are one of the best benefits to being a shareholder, but finding a great dividend stock is no easy task. Does Huntsman (HUN) have what it takes? Let's find out.",neutral,neutral,neutral,positive
x92oITLRJ2TDJQcP3ABAYGgqe4LWrdYgI4FSGaa1v2w,Are You Looking for a High-Growth Dividend Stock?,Zacks Equity Research,2022-07-04T15:45:09Z,https://www.zacks.com/stock/news/1947578/are-you-looking-for-a-high-growth-dividend-stock,CCBG,https://www.zacks.com/amp/stock/news/1947578/are-you-looking-for-a-high-growth-dividend-stock,https://staticx-tuner.zacks.com/images/default_article_images/default30.jpg,"Dividends are one of the best benefits to being a shareholder, but finding a great dividend stock is no easy task. Does Capital City Bank (CCBG) have what it takes? Let's find out.",neutral,neutral,neutral,positive
vHNzH3SZ2pSipwnHvXVUK2tfEuLNRhE9rc06qyB93J4,Williams-Sonoma (WSM) Could Be a Great Choice,Zacks Equity Research,2022-07-04T15:45:09Z,https://www.zacks.com/stock/news/1947576/williams-sonoma-wsm-could-be-a-great-choice,WSM,https://www.zacks.com/amp/stock/news/1947576/williams-sonoma-wsm-could-be-a-great-choice,https://staticx-tuner.zacks.com/images/default_article_images/default28.jpg,"Dividends are one of the best benefits to being a shareholder, but finding a great dividend stock is no easy task. Does Williams-Sonoma (WSM) have what it takes? Let's find out.",neutral,neutral,neutral,positive
iWaZ2DyB3dFHtAnuEIOlkM82aEkzzPtWBj0DfNnMGNc,Preferred Bank (PFBC) Could Be a Great Choice,Zacks Equity Research,2022-07-04T15:45:09Z,https://www.zacks.com/stock/news/1947577/preferred-bank-pfbc-could-be-a-great-choice,PFBC,https://www.zacks.com/amp/stock/news/1947577/preferred-bank-pfbc-could-be-a-great-choice,https://staticx-tuner.zacks.com/images/default_article_images/default29.jpg,"Dividends are one of the best benefits to being a shareholder, but finding a great dividend stock is no easy task. Does Preferred Bank (PFBC) have what it takes? Let's find out.",neutral,neutral,neutral,positive
fqb7PWPryrhtk7nGR875wlxectEzP_cUJ9_x4NJEi00,Are You Looking for a High-Growth Dividend Stock?,Zacks Equity Research,2022-07-04T15:45:09Z,https://www.zacks.com/stock/news/1947579/are-you-looking-for-a-high-growth-dividend-stock,MAA,https://www.zacks.com/amp/stock/news/1947579/are-you-looking-for-a-high-growth-dividend-stock,https://staticx-tuner.zacks.com/images/default_article_images/default31.jpg,"Dividends are one of the best benefits to being a shareholder, but finding a great dividend stock is no easy task. Does Mid-America Apartment Communities (MAA) have what it takes? Let's find out.",neutral,neutral,neutral,positive
xwd7HfJ5vCpdVH_TbWL3IMGTSOATRRgUUryQ5QgjFgY,Aéroports de Paris SA: Information regarding the voting rights and shares as of 30 June 2022,Aéroports de Paris,2022-07-04T15:45:00Z,https://www.globenewswire.com/news-release/2022/07/04/2473567/0/en/A%C3%A9roports-de-Paris-SA-Information-regarding-the-voting-rights-and-shares-as-of-30-June-2022.html,ADP,https://www.globenewswire.com/news-release/2022/07/04/2473567/0/en/A%C3%A9roports-de-Paris-SA-Information-regarding-the-voting-rights-and-shares-as-of-30-June-2022.html,https://ml-eu.globenewswire.com/Resource/Download/8ad90089-1b6c-4a72-ba41-84ab95b0abe2?size=1,4 july 2022,neutral,neutral,neutral,neutral
wkU_c4Hv7JewnOlk-sfWD1jTb-pUh5xcQbk90UiRfZ0,Aéroports de Paris SA - Mise à disposition de l'amendement au document d'enregistrement universel 2021,Aéroports de Paris,2022-07-04T15:45:00Z,https://www.globenewswire.com/news-release/2022/07/04/2473571/0/fr/A%C3%A9roports-de-Paris-SA-Mise-%C3%A0-disposition-de-l-amendement-au-document-d-enregistrement-universel-2021.html,ADP,https://www.globenewswire.com/news-release/2022/07/04/2473571/0/fr/A%C3%A9roports-de-Paris-SA-Mise-%C3%A0-disposition-de-l-amendement-au-document-d-enregistrement-universel-2021.html,https://ml-eu.globenewswire.com/Resource/Download/8ad90089-1b6c-4a72-ba41-84ab95b0abe2?size=1,COMMUNIQUE FINANCIER,neutral,neutral,neutral,neutral
pOf-Rr43Ln7iN2P0MhowzxYmyiuaUmYQJUFJYnyd4wM,Aéroports de Paris SA : Information relative au nombre total de droits de vote et d'actions composant le capital social au 30 juin 2022,Aéroports de Paris,2022-07-04T15:45:00Z,https://www.globenewswire.com/news-release/2022/07/04/2473567/0/fr/A%C3%A9roports-de-Paris-SA-Information-relative-au-nombre-total-de-droits-de-vote-et-d-actions-composant-le-capital-social-au-30-juin-2022.html,ADP,https://www.globenewswire.com/news-release/2022/07/04/2473567/0/fr/A%C3%A9roports-de-Paris-SA-Information-relative-au-nombre-total-de-droits-de-vote-et-d-actions-composant-le-capital-social-au-30-juin-2022.html,https://ml-eu.globenewswire.com/Resource/Download/8ad90089-1b6c-4a72-ba41-84ab95b0abe2?size=1,"Tremblay-en-France, le 4 juillet 2022",neutral,neutral,neutral,neutral
yXPi1AdrhoGCtbnx3Vb_QEoteEceP8KAx-aKYF7VDEw,3M (MMM) to Divest Neoplast & Neobun Brands to Selic Corp,Zacks Equity Research,2022-07-04T15:44:00Z,https://www.zacks.com/stock/news/1947652/3m-mmm-to-divest-neoplast-neobun-brands-to-selic-corp,MMM CSL GFF,https://www.zacks.com/amp/stock/news/1947652/3m-mmm-to-divest-neoplast-neobun-brands-to-selic-corp,https://staticx-tuner.zacks.com/images/articles/main/84/473.jpg,3M's (MMM) portfolio restructuring actions are expected to help the company focus on its core business areas and drive growth.,neutral,positive,neutral,positive
Qfgf18k6A9OnBzV3dg0HbJrDwTmtnoTYD5z-EXMRwK8,Endo (ENDP) Phase II Study for Frozen Shoulder Disappoints,Zacks Equity Research,2022-07-04T15:43:00Z,https://www.zacks.com/stock/news/1947568/endo-endp-phase-ii-study-for-frozen-shoulder-disappoints,ENDP GERN SESN BOLT,https://www.zacks.com/amp/stock/news/1947568/endo-endp-phase-ii-study-for-frozen-shoulder-disappoints,https://staticx-tuner.zacks.com/images/articles/main/8e/391.jpg,Endo (ENDP) mid-stage study of collagenase clostridium histolyticum (or CCH) for treating frozen shoulder disappoints.,neutral,positive,neutral,neutral
7O4J9KSPsx2bqd8bgdv44zdavywtSDBP_dP-mHxMLMg,UNVR or RDSMY: Which Is the Better Value Stock Right Now?,Zacks Equity Research,2022-07-04T15:41:27Z,https://www.zacks.com/stock/news/1947558/unvr-or-rdsmy-which-is-the-better-value-stock-right-now,UNVR,https://www.zacks.com/amp/stock/news/1947558/unvr-or-rdsmy-which-is-the-better-value-stock-right-now,https://staticx-tuner.zacks.com/images/default_article_images/default10.jpg,UNVR vs. RDSMY: Which Stock Is the Better Value Option?,neutral,neutral,neutral,neutral
RaOVgzi-dAEQLIDeeJ62xG7Xt_ZTXB2ZFOWNsPY5edA,GEF vs. ATR: Which Stock Is the Better Value Option?,Zacks Equity Research,2022-07-04T15:41:26Z,https://www.zacks.com/stock/news/1947559/gef-vs-atr-which-stock-is-the-better-value-option,GEF ATR,https://www.zacks.com/amp/stock/news/1947559/gef-vs-atr-which-stock-is-the-better-value-option,https://staticx-tuner.zacks.com/images/default_article_images/default11.jpg,GEF vs. ATR: Which Stock Is the Better Value Option?,neutral,neutral,neutral,neutral
G0iG2YuUxtXpwuveZ59w3uaPnlQH3zL0agjco9CMhs8,APG or SGSOY: Which Is the Better Value Stock Right Now?,Zacks Equity Research,2022-07-04T15:41:24Z,https://www.zacks.com/stock/news/1947560/apg-or-sgsoy-which-is-the-better-value-stock-right-now,APG,https://www.zacks.com/amp/stock/news/1947560/apg-or-sgsoy-which-is-the-better-value-stock-right-now,https://staticx-tuner.zacks.com/images/default_article_images/default12.jpg,APG vs. SGSOY: Which Stock Is the Better Value Option?,neutral,neutral,neutral,neutral
41iPvzqRDKWEfZsiEOEX1KbcjoYD8x9I09XWlL037_8,OUT vs. LSI: Which Stock Should Value Investors Buy Now?,Zacks Equity Research,2022-07-04T15:41:23Z,https://www.zacks.com/stock/news/1947561/out-vs-lsi-which-stock-should-value-investors-buy-now,OUT LSI,https://www.zacks.com/amp/stock/news/1947561/out-vs-lsi-which-stock-should-value-investors-buy-now,https://staticx-tuner.zacks.com/images/default_article_images/default13.jpg,OUT vs. LSI: Which Stock Is the Better Value Option?,neutral,neutral,neutral,neutral
YY_RuLNV3uIj1JrMdrpe0LCnX4rQKgz8zBL0WZp-bdU,SXI vs. FLS: Which Stock Is the Better Value Option?,Zacks Equity Research,2022-07-04T15:41:22Z,https://www.zacks.com/stock/news/1947562/sxi-vs-fls-which-stock-is-the-better-value-option,SXI FLS,https://www.zacks.com/amp/stock/news/1947562/sxi-vs-fls-which-stock-is-the-better-value-option,https://staticx-tuner.zacks.com/images/default_article_images/default14.jpg,SXI vs. FLS: Which Stock Is the Better Value Option?,neutral,neutral,neutral,neutral
nLMeMu_7TBC044Wq5eqZSBiHfwfa1V1fyamwK0u1xR4,FMX vs. KO: Which Stock Is the Better Value Option?,Zacks Equity Research,2022-07-04T15:41:21Z,https://www.zacks.com/stock/news/1947563/fmx-vs-ko-which-stock-is-the-better-value-option,FMX KO,https://www.zacks.com/amp/stock/news/1947563/fmx-vs-ko-which-stock-is-the-better-value-option,https://staticx-tuner.zacks.com/images/default_article_images/default15.jpg,FMX vs. KO: Which Stock Is the Better Value Option?,neutral,neutral,neutral,neutral
4BroGiqJfLa7JVykQLmFS08oM2q8kLZxuNJVLNQFR60,GOOS vs. FIGS: Which Stock Should Value Investors Buy Now?,Zacks Equity Research,2022-07-04T15:41:19Z,https://www.zacks.com/stock/news/1947564/goos-vs-figs-which-stock-should-value-investors-buy-now,GOOS FIGS,https://www.zacks.com/amp/stock/news/1947564/goos-vs-figs-which-stock-should-value-investors-buy-now,https://staticx-tuner.zacks.com/images/default_article_images/default16.jpg,GOOS vs. FIGS: Which Stock Is the Better Value Option?,neutral,neutral,neutral,neutral
zOs8NepRHHdsDBTAPq5bmgciOEUWw9f2yvqhCzy8nwk,NEXA vs. WPM: Which Stock Is the Better Value Option?,Zacks Equity Research,2022-07-04T15:41:15Z,https://www.zacks.com/stock/news/1947565/nexa-vs-wpm-which-stock-is-the-better-value-option,NEXA WPM,https://www.zacks.com/amp/stock/news/1947565/nexa-vs-wpm-which-stock-is-the-better-value-option,https://staticx-tuner.zacks.com/images/default_article_images/default17.jpg,NEXA vs. WPM: Which Stock Is the Better Value Option?,neutral,neutral,neutral,neutral
SQbRguG5D7Nq2ZhXTJmE77oWE9QSgy_b5A-Aoar_jOk,SLB vs. LIN: Which Stock Should Value Investors Buy Now?,Zacks Equity Research,2022-07-04T15:41:10Z,https://www.zacks.com/stock/news/1947566/slb-vs-lin-which-stock-should-value-investors-buy-now,SLB LIN,https://www.zacks.com/amp/stock/news/1947566/slb-vs-lin-which-stock-should-value-investors-buy-now,https://staticx-tuner.zacks.com/images/default_article_images/default18.jpg,SLB vs. LIN: Which Stock Is the Better Value Option?,neutral,neutral,neutral,neutral
sTrqIM-nKG7i71xCG2_Cj2lnvW-ZuJlWtZMjoVa6d7c,Ageas reports on the progress of share buy-back programme,Ageas,2022-07-04T15:40:00Z,https://www.globenewswire.com/news-release/2022/07/04/2473566/0/en/Ageas-reports-on-the-progress-of-share-buy-back-programme.html,AGS,https://www.globenewswire.com/news-release/2022/07/04/2473566/0/en/Ageas-reports-on-the-progress-of-share-buy-back-programme.html,https://ml-eu.globenewswire.com/Resource/Download/d9ba2568-e1e2-47ba-88fa-de34947d5a89?size=1,Ageas reports on the progress of share buy-back programme,neutral,neutral,neutral,neutral
