id,title,author,published_utc,article_url,tickers,amp_url,image_url,description,title_finBERT,title_financialBERT,description_finBERT,description_financialBERT
Wa2RfcxBWtzyN5I-EIL-XPMFkFIdAuhbqNNfADZOu3k,"Dividend Champion, Contender, And Challenger Highlights: Week Of July 3",Justin Law,2022-07-03T06:49:37Z,https://seekingalpha.com/article/4521529-dividend-champion-contender-challenger-highlights-week-of-july-3,ABM AL ALRS AMT APOG AVNT BR BRC CB CBU ELS EMN FMAO FNLC FSV GBCI GNTX GTY HBNC HCKT HLNE HPQ HRL HURC IFF INDB INTU JJSF LNC LNN LRCX MA MKC MKC.V MO MRK NTAP NXPI OGE OMC ORCL OZK OZKAP QSR REG ROP RVSB SCVL SFBS SNDR SRE SREA SSD STT TD TR UDR UTMD UVV VZ WASH WRB XRAY,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1072593728/image_1072593728.jpg?io=getty-c-w750,"Click here to read the weekly summary of dividend activity for Dividend Champions, Contenders, Challengers.",neutral,neutral,neutral,neutral
UsbBL9GooftqC-P6_WByPFSEIBPKs_qFnF4NcMlkQ88,Fiverr: Remain Sidelined On Challenging Macro Environment,The Software Side of Life,2022-07-03T06:05:10Z,https://seekingalpha.com/article/4521527-fiverr-stock-remain-sidelined-on-challenging-macro-environment,FVRR,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/895660272/image_895660272.jpg?io=getty-c-w750,"Fiverr recently reported a good start to the year, with revenue growing 27% and adjusted EBITDA reaching profitability for the first time in the company's history of first quarters.",neutral,neutral,positive,positive
FMwd9rdf9HzbOKTcYeIhP07Mkyi8CoIrQRkAuERKuE8,"MEGI: Revisiting This New Infrastructure Fund, Discount Widens Further",Nick Ackerman,2022-07-03T05:50:05Z,https://seekingalpha.com/article/4521526-megi-revisiting-this-new-infrastructure-fund-discount-widens-further,ASGI MMD NGG UTF MEGI,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/584487610/image_584487610.jpg?io=getty-c-w750,"We took a look at MEGI earlier with some interest; MainStay CBRE Global Infrastructure Megatrends fund launched in 2021 end, too new for some investors to consider but worth watching.",positive,neutral,neutral,neutral
gvMKPEpx25ofPbk6ZX1IYOIhbZ5UEmR-fbXShLZxKfE,"Sirius XM: Guidance Cut Possible, Buy The Dip","Mike Zaccardi, CFA, CMT",2022-07-03T04:56:11Z,https://seekingalpha.com/article/4521524-sirius-xm-guidance-cut-possible-buy-the-dip,SIRI,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1369365709/image_1369365709.jpg?io=getty-c-w750,Sirius XM shares have become cheaper while the share price remains rangebound. SIRI pays a 1.4% dividend yield. Read more.,neutral,neutral,neutral,neutral
iptrt8-Ud3yFxEprlo-URTt0uO7y85kzng6fbyAKEWE,Trex: Finally At An Attractive Price After Years Of Overvaluation,WideAlpha,2022-07-03T04:13:40Z,https://seekingalpha.com/article/4521523-trex-stock-finally-at-an-attractive-price-after-years-of-overvaluation,TREX,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1310772213/image_1310772213.jpg?io=getty-c-w750,Shares of Trex are finally trading at an attractive valuation after years of trading at 'sky high' multiples. Read more about this innovative ESG play.,positive,neutral,neutral,positive
Z9xo6VXyunyGn82uJBHRcwHwpTwQk-rP0Pui_6YuAIQ,Why Lordstown Motors Tanked 23.7% in June,newsfeedback@fool.com (Brett Schafer),2022-07-02T21:22:59Z,https://www.fool.com/investing/2022/07/02/why-lordstown-motors-tanked-in-june/,RIDE QQQ,,https://g.foolcdn.com/editorial/images/688236/electric-vehicles-2.jpg,The air continues to come out of the electric-vehicle bubble.,negative,neutral,neutral,neutral
ltmLDN2il12kt4AbENBmFAK37a3bMEAmJNr0dDImXyo,Why Meta Platforms Sank 16.7% in June,newsfeedback@fool.com (Brett Schafer),2022-07-02T21:17:16Z,https://www.fool.com/investing/2022/07/02/why-meta-platforms-sank-in-june/,META AAPL QQQ,,https://g.foolcdn.com/editorial/images/688237/social-media.jpg,The social media giant is warning about tough times ahead for the company.,negative,neutral,negative,negative
1j98lc1QDeqcwNRVUi4L5QYZc08nXNYtybf1hQvE-50,Why Shares of ChargePoint Holdings Climbed 7% in June,newsfeedback@fool.com (Scott Levine),2022-07-02T21:13:44Z,https://www.fool.com/investing/2022/07/02/why-shares-of-chargepoint-holdings-climbed-7-in-ju/,CHPT C PIPR SF RILY,,https://g.foolcdn.com/editorial/images/688089/a-driver-holds-a-tablet-while-waiting-for-an-ev-to-charge.jpg,"While several analysts see downside, one bull believes this stock will drive higher and that made all the difference last month.",positive,neutral,positive,positive
9XAyAbCt5MAoTcoQAZ6K86rEhGqCNUkvcY9DMgjqkpc,This Company Is Buying More Bitcoin in This Crypto Crash -- Should You Do the Same?,newsfeedback@fool.com (Anders Bylund),2022-07-02T19:12:35Z,https://www.fool.com/investing/2022/07/02/should-you-buy-bitcoin-in-this-crypto-crash/,TSLA MSTR MARA,,https://g.foolcdn.com/editorial/images/688231/cryptocurrency-confusion.jpg,This technology company is taking a big hit from falling Bitcoin prices -- and buying more digital coins while they're cheap.,neutral,neutral,positive,neutral
V0UFvUlmeH5hErtXtQqfGnLaREYdcOA1wHQ_ojFTJ5Y,Macy's Fourth of July fireworks: how to watch and what's new in the star-spangled show,MarketWatch,2022-07-02T18:40:00Z,https://www.marketwatch.com/story/macys-fourth-of-july-fireworks-how-to-watch-and-whats-new-in-the-star-spangled-show-11656680260,CMCSA GOOG DIS,https://www.marketwatch.com/amp/story/macys-fourth-of-july-fireworks-how-to-watch-and-whats-new-in-the-star-spangled-show-11656680260,https://images.mktw.net/im-575193/social,"On July 4, 48,000 shells and effects will light the sky with new shapes like howling wolves and color-changing ghosts. Here's where to watch or stream.",neutral,neutral,neutral,neutral
ZKyWKRnLBHco_ylsD98DUkA_4YT6luMxNRtZ7rxGGVc,Managers should let employees work from home or risk losing --- and not attracting --- top money-making talent,MarketWatch,2022-07-02T18:37:00Z,https://www.marketwatch.com/story/if-employees-want-to-work-from-home-managers-should-let-them-or-risk-losing-top-money-making-talent-11656309005,ABNB,https://www.marketwatch.com/amp/story/if-employees-want-to-work-from-home-managers-should-let-them-or-risk-losing-top-money-making-talent-11656309005,https://images.mktw.net/im-426321/social,The disconnect between employers and employees is concerning -- and harms an organization's morale and profitability.,negative,neutral,negative,negative
_PwFirR2Y1wxqs8lf9xmQ86qTMc7hlErOw_bbMHc97U,Here Are 2 of the Best Stocks to Buy if the U.S. Avoids a Recession,newsfeedback@fool.com (Anthony Di Pizio),2022-07-02T18:00:00Z,https://www.fool.com/investing/2022/07/02/here-are-2-best-stocks-buy-if-us-avoids-recession/,AAPL UPST,,https://g.foolcdn.com/editorial/images/687776/a-person-staring-at-their-laptop-with-excitement-after-buying-an-insurance-policy-online.jpg,"The chances of a recession are creeping higher as interest rates rise, but falling into one is not guaranteed.",neutral,neutral,negative,positive
oKH3ggP2kvn2M1hnf78T9KdyibUKlzr0FJOKRt0SPq4,Is It Too Late to Buy Roblox Stock?,newsfeedback@fool.com (Harsh Chauhan),2022-07-02T17:59:00Z,https://www.fool.com/investing/2022/07/02/is-it-too-late-to-buy-roblox-stock/,RBLX,,https://g.foolcdn.com/editorial/images/687987/metaverse-headset-people.jpg,This potential metaverse winner showed some signs of life last month.,neutral,neutral,positive,positive
ry6W-oNf02R7TLqtt02VZQzkV-iWq0JC0qimeeY2WvU,4 High-Yield Dividend Aristocrat Retirement Dream Stocks,Dividend Sensei,2022-07-02T17:30:00Z,https://seekingalpha.com/article/4521277-4-high-yield-dividend-aristocrat-retirement-dream-stocks,ENB MMM MO NVS,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1156500794/image_1156500794.jpg?io=getty-c-w750,"This bear market has brought the worst first half for stocks since 1970. Click here for my list of 4 high-yield, low volatility aristocrats.",neutral,neutral,negative,negative
Awt6b18QlfPK00-400Noi1hP7v0ngQdscDBrLzBN7D8,Micron Is Benefiting From These 2 Industry Trends,newsfeedback@fool.com (Lawrence Nga),2022-07-02T17:21:00Z,https://www.fool.com/investing/2022/07/02/micron-is-benefiting-from-these-2-industry-trends/,MU,,https://g.foolcdn.com/editorial/images/687812/cloud-computing-data-getty-6217.jpg,Micron is positioned to reap the benefits of an increasingly benign operating environment.,positive,neutral,positive,positive
bxW0wQal9ajuBXe0XrhD9V6b7eEd9tEa8S-ZX3rtJ6s,Here's how a company can really boost shareholder value and its growth rate -- especially in a bear market,MarketWatch,2022-07-02T17:08:00Z,https://www.marketwatch.com/story/heres-how-a-company-can-really-boost-shareholder-value-and-its-growth-rate-especially-in-a-bear-market-11656577798,FRC SHW,https://www.marketwatch.com/amp/story/heres-how-a-company-can-really-boost-shareholder-value-and-its-growth-rate-especially-in-a-bear-market-11656577798,https://images.mktw.net/im-568866/social,"When a business caters to customers and rewards employees, everybody wins -- including stockholders.",positive,neutral,neutral,neutral
FRcL-pnyOW-qMRHTlIN2o8fL8_9-S_CFyACAwhmxmYI,"Fourth of July weekend travel: 42 million people to hit the road, despite gas prices",MarketWatch,2022-07-02T16:37:00Z,https://www.marketwatch.com/story/july-4th-travel-a-record-42-million-people-expected-to-hit-the-road-despite-high-gas-prices-11655837774,DAL,https://www.marketwatch.com/amp/story/july-4th-travel-a-record-42-million-people-expected-to-hit-the-road-despite-high-gas-prices-11655837774,https://images.mktw.net/im-568286/social,Airline delays and cancelations are pushing more people to drive. Travel analysts warn this could be the busiest and most expensive travel weekend in years.,neutral,neutral,negative,positive
kXUcZTugwhQ0ODfczZcJ_ohmEBdUA_qWnbRO9yxKvDc,FDA and drug makers deepen their commitment to clinical-trial diversity. Will it work?,MarketWatch,2022-07-02T16:34:00Z,https://www.marketwatch.com/story/black-patients-were-rarely-included-in-clinical-trials-until-the-covid-19-vaccines-will-these-changes-stick-11656602781,MRNA PFE NVS ROG BMY BIIB HCM WBA HCA MCK,https://www.marketwatch.com/amp/story/black-patients-were-rarely-included-in-clinical-trials-until-the-covid-19-vaccines-will-these-changes-stick-11656602781,https://images.mktw.net/im-567533/social,"After years of ‘lackluster’ efforts, regulators and companies are finally aligned in their goal to make clinical trials more representative of U.S. population.",neutral,positive,neutral,positive
nOZeHXYoDbQNRZZ9UgmPDTbDySpuoBj3MOg4brdlAHg,Why the 60/40 portfolio is a worthy strategy even though stocks and bonds are weak,MarketWatch,2022-07-02T16:24:00Z,https://www.marketwatch.com/story/why-the-60-40-portfolio-is-a-worthy-strategy-even-though-stocks-and-bonds-are-weak-11656317480,VGLT,https://www.marketwatch.com/amp/story/why-the-60-40-portfolio-is-a-worthy-strategy-even-though-stocks-and-bonds-are-weak-11656317480,https://images.mktw.net/im-549891/social,"Widely used allocation has done poorly this year, but still gets the benefit of the doubt.",neutral,neutral,negative,positive
h1Tu2copKPdopsK8LipIMEJD0QfeqkuyihzFaIThTpI,Sell Exxon Mobil and other energy stocks before these headwinds hit prices once again,MarketWatch,2022-07-02T16:21:00Z,https://www.marketwatch.com/story/sell-exxon-mobil-and-other-energy-stocks-before-these-headwinds-once-again-hit-prices-11656527286,XLE XOM TSLA NIO ABB ABB WCC IDEX,https://www.marketwatch.com/amp/story/sell-exxon-mobil-and-other-energy-stocks-before-these-headwinds-once-again-hit-prices-11656527286,https://images.mktw.net/im-545721/social,"Take advantage of a stock market that's now focused on short-term catalysts, not long-term problems.",neutral,neutral,neutral,positive
kSF0sK9uhobaFOeEbGTrRa0z3fnmdECqwTsWLkEqfao,"Stocks could drop 50%, Nouriel Roubini argues. Things will get much worse before they get better.",MarketWatch,2022-07-02T16:16:00Z,https://www.marketwatch.com/story/stocks-could-drop-50-nouriel-roubini-argues-things-will-get-much-worse-before-they-get-better-11656611983,DJIA COMP,https://www.marketwatch.com/amp/story/stocks-could-drop-50-nouriel-roubini-argues-things-will-get-much-worse-before-they-get-better-11656611983,https://images.mktw.net/im-574917/social,The global economy may get the worst of the 1970s and the Great Recession: A stagflationary debt crisis that would confound central banks and fiscal authorities,negative,negative,negative,negative
4SMWg3Uz5Y-nMal2KYqF-sMLuqoA2cWsQodvPAaFRaU,Nasdaq Sell-Off: 3 Growth Stocks You May Regret Not Buying on the Dip,newsfeedback@fool.com (Jake Lerch),2022-07-02T16:15:00Z,https://www.fool.com/investing/2022/07/02/nasdaq-sell-off-3-growth-stocks-youll-regret-not-b/,MSFT LULU CRWD,,https://g.foolcdn.com/editorial/images/685269/gettyimages-investor-stock-growth.jpg,The current bear market is giving investors a chance to load up on these 3 stocks.,neutral,neutral,positive,positive
JeDAFBx4VEItoNZrkhAtOnaneeZIh1JaUCjlNBhtx74,Bitcoin to record the worst first half of a year in history. Here’s what to watch in crypto for the second half.,MarketWatch,2022-07-02T16:11:00Z,https://www.marketwatch.com/story/bitcoin-to-record-the-worst-first-half-of-a-year-in-history-heres-what-to-watch-in-crypto-for-the-second-half-11656616970,COIN MSTR RIOT MARA EBON OSTK SQ TSLA PYPL NVDA AMD BITO BITI BTF XBTF,https://www.marketwatch.com/amp/story/bitcoin-to-record-the-worst-first-half-of-a-year-in-history-heres-what-to-watch-in-crypto-for-the-second-half-11656616970,https://images.mktw.net/im-429485/social,A weekly look at the most important moves and news in crypto and what's on the horizon in digital assets.,negative,neutral,neutral,neutral
VKc2C7I17KNd8LXz39p6Z_e3sWH635SAT3L1WATyYoA,"Big-name investors are back putting more 'junk' in their funds, despite the carnage in bonds",MarketWatch,2022-07-02T16:10:00Z,https://www.marketwatch.com/story/big-name-investors-are-back-putting-more-junk-in-their-funds-despite-the-carnage-in-bonds-11656708803,CG KKR ARES AAPL MSFT,https://www.marketwatch.com/amp/story/big-name-investors-are-back-putting-more-junk-in-their-funds-despite-the-carnage-in-bonds-11656708803,https://images.mktw.net/im-492656/social,"A booming corner of Wall Street is back adding high-yield, or 'junk bonds,' to funds that specialize in risky corporate debt, according to BofA Global. Rules in the sector were loosened two years ago.",positive,neutral,neutral,neutral
gNQewnn1L5q0StwRoMGTcZx0LH98CczwZX7I9P1oyp4,"After 25 Years of Delivering Value to Mali, Barrick Continues to Invest in the Future",Barrick Gold Corporation,2022-07-02T16:00:00Z,https://www.globenewswire.com/news-release/2022/07/02/2473188/0/en/After-25-Years-of-Delivering-Value-to-Mali-Barrick-Continues-to-Invest-in-the-Future.html,GOLD,https://www.globenewswire.com/news-release/2022/07/02/2473188/0/en/After-25-Years-of-Delivering-Value-to-Mali-Barrick-Continues-to-Invest-in-the-Future.html,https://ml.globenewswire.com/Resource/Download/6ea0f208-6f8d-4b15-b876-3e6e69e5d56d?size=1,All amounts expressed in US Dollars,neutral,neutral,neutral,neutral
XUE9e9HuRTT0lY2RQUx9QMCW7tGDFuAXKSJ0Ooy6WkA,"How long will stocks stay in a bear market? It hinges on if a recession hits, says Wells Fargo Institute",MarketWatch,2022-07-02T16:00:00Z,https://www.marketwatch.com/story/how-long-will-stocks-stay-in-a-bear-market-it-likely-hinges-on-if-a-recession-hits-says-wells-fargo-institute-11656439424,DJIA COMP,https://www.marketwatch.com/amp/story/how-long-will-stocks-stay-in-a-bear-market-it-likely-hinges-on-if-a-recession-hits-says-wells-fargo-institute-11656439424,https://images.mktw.net/im-572980/social,"The S&P 500 fell into its 12th bear market since World War II in June. How long it lasts likely depends on if the U.S. enters a recession, accord to a Wells  Fargo Institute report.",negative,positive,negative,negative
QZsbBvwOlElwFyY7HY6PmAMXwLzGaU7D-yV54RqAzsA,Exxon Mobil's $15 Billion Quarter,The Value Portfolio,2022-07-02T16:00:00Z,https://seekingalpha.com/article/4521515-exxon-mobil-15-billion-quarter,XOM,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1213494443/image_1213494443.jpg?io=getty-c-w750,Exxon Mobil recent guidance was for a record-breaking $15B revenue quarter. Check out why we expect XOM stock to drive double-digit returns.,neutral,neutral,positive,positive
O5luUUt_a_oelCDWOmgg4jJ45b8e_ororYoCwr0APnw,"Miami is 'the epicenter of the housing crisis,' says a Biden administration official",MarketWatch,2022-07-02T15:58:00Z,https://www.marketwatch.com/story/this-city-is-the-epicenter-of-the-housing-crisis-says-a-biden-administration-official-11656526849,NWSA,https://www.marketwatch.com/amp/story/this-city-is-the-epicenter-of-the-housing-crisis-says-a-biden-administration-official-11656526849,https://images.mktw.net/im-573988/social,Rental prices have soared this year. U.S. Department of Housing and Urban Development Secretary Marcia Fudge visited one city to see the crisis herself.,negative,neutral,neutral,neutral
F_M-BHC3sEZMiDW5rBTkNL9eKzJTCNGqr2rr5wcuqdw,"Stagflation, reflation, soft landing or a slump --- what Wall Street expects in the second half of 2022",MarketWatch,2022-07-02T15:56:00Z,https://www.marketwatch.com/story/stagflation-reflation-soft-landing-or-a-slump-what-wall-street-expects-in-the-second-half-of-2022-11656107309,JPM BCS UBS C LQD JNK HYG DJIA COMP,https://www.marketwatch.com/amp/story/stagflation-reflation-soft-landing-or-a-slump-what-wall-street-expects-in-the-second-half-of-2022-11656107309,https://images.mktw.net/im-566237/social,JP Morgan analysts sees opportunity in beaten-down growth stocks; Citi's team likes corporate bonds.,neutral,negative,positive,positive
g9aLKNu0gAnmVOzbYGtgTN4l4VbYbaU1Um2X6pQFxD4,2 Sensational Summer Stocks to Buy Now,newsfeedback@fool.com (Parkev Tatevosian),2022-07-02T15:45:00Z,https://www.fool.com/investing/2022/07/02/2-sensational-summer-stocks-to-buy-now/,ABNB DIS,,https://g.foolcdn.com/editorial/images/688035/gettyimages-940303400.jpg,These two excellent businesses are poised to thrive as consumers shift their spending from goods toward services.,neutral,neutral,positive,positive
y_67GlpEMukTug7bdHIeq4Ydn8tsz44Ijcf4wE2AnYA,2 Bargain Stocks You Can Buy Today and Hold Forever,newsfeedback@fool.com (Jeff Santoro),2022-07-02T15:37:00Z,https://www.fool.com/investing/2022/07/02/2-bargain-stocks-you-can-buy-today-and-hold-foreve/,AMZN DIS WMT,,https://g.foolcdn.com/editorial/images/688070/online-shopping.jpg,"Calling these two companies a bargain may surprise you, but each is worth a look.",neutral,neutral,neutral,neutral
